operation,ID,verdor_id,name,official_name,OFFICIAL_WEBSITE,phone,DISTRICT,address,post_code,h_class,avg_waiting_time,avg_rating,created_at,uppdated_at,latitude,longitude,city,parent_id
√,605,H00130474,,上海华肤医院,,65922299,虹口区,广粤路95号,200080,未评定,,0,2013-11-29 下午07:03:19,2013-12-12 上午09:42:41,31.282442,121.465274,上海市,
√,606,H00130475,,上海沪申五官科医院,,54305338,徐汇区,石龙路269号,200030,未评定,16,4.67,2013-11-29 下午07:03:19,2013-12-12 上午09:42:41,31.156812,121.442609,上海市,
√,607,H00130482,,上海沪西医院,,69196666,嘉定区,真新街道曹安公路1583号,201800,未评定,60,3.57,2013-11-29 下午07:03:20,2013-12-12 上午09:42:35,31.256078,121.356838,上海市,
√,609,H00130506,,上海花园妇科医院,,58385678,浦东新区,川沙路4088号,200122,未评定,,0,2013-11-29 下午07:03:20,2013-12-12 上午09:42:41,31.2083319,121.6926925,上海市,
√,611,H00130550,,上海惠爱医院,,57198999,奉贤区,环城南路1028号,201400,未评定,,0,2013-11-29 下午07:03:21,2013-12-12 上午09:42:42,30.902949,121.4517144,上海市,
√,612,H00130557,,上海健桥医院,,56659999,闸北区,平型关路453号,200071,未评定,,0,2013-11-29 下午07:03:21,2013-12-12 上午09:42:42,31.272771,121.462324,上海市,
√,613,H00130558,,上海江城男子医院,,65191999,杨浦区,黄兴路286号,200090,未评定,,0,2013-11-29 下午07:03:22,2013-12-12 上午09:42:42,31.2837378,121.523119,上海市,
√,614,H00130596,,上海九龙男子医院,,52733999,长宁区,中山西路333号,200051,未评定,15,4.43,2013-11-29 下午07:03:22,2013-12-12 上午09:42:42,31.1967162,121.4158204,上海市,
√,615,H00130603,,上海康联医院,,021 51551858,长宁区,红宝石路388号,200042,未评定,,0,2013-11-29 下午07:03:22,2013-12-12 上午09:42:42,31.197358,121.400861,上海市,
√,616,H00130634,,上海康沈医院,,58115599,浦东新区,周浦镇康沈路1626号(小上海步行街对面),200122,未评定,,0,2013-11-29 下午07:03:23,2013-12-12 上午09:42:35,31.116625,121.5763824,上海市,
√,619,H00130730,,61195部队上海虹桥干休所卫生所,,62688614,长宁区,虹桥路2293弄11号3楼301室,200336,未评定,15,4.67,2013-11-29 下午07:03:24,2013-12-12 上午09:42:42,31.1905648,121.3721215,上海市,
√,625,H00130894,,中国科技集团公司第八研究院研究所卫生所,,39842614,松江区,贵德路76号,201600,未评定,,0,2013-11-29 下午07:03:26,2013-12-19 上午03:46:47,30.969043,121.214661,上海市,
√,635,H00142885,,上海城市医院,,021 51092999,普陀区,曹安路1352号,200060,未评定,23,5,2013-11-29 下午07:03:29,2013-12-12 上午09:42:42,31.250033,121.377459,上海市,
√,638,H00145372,,上海申康医院发展中心,,,静安区,康定路2-6号,200001,未评定,,0,2013-11-29 下午07:03:30,2013-12-12 上午09:42:42,31.230416,121.473701,上海市,
√,639,H00151234,,上海宝山区宝康红十字会护理院,,,宝山区,永清路106号,200431,未评定,10,4.67,2013-11-29 下午07:03:31,2013-12-12 上午09:42:42,31.3841464,121.4991772,上海市,
√,641,H00151344,,上海市嘉定区江桥社区卫生服务中心,,69929900,嘉定区,虞姬墩路48号,201802,未评定,45,3.57,2013-11-29 下午07:03:31,2013-12-12 上午09:42:42,31.230416,121.473701,上海市,
√,643,H00151356,,上海市松江区泗泾镇社区卫生服务中心,,67619320,松江区,江川北路108号,201600,未评定,,0,2013-11-29 下午07:03:32,2013-12-12 上午09:42:42,31.000918,121.427871,上海市,
√,644,H00154423,,上海爱康国宾名门门诊部,,021 58717750,浦东新区,浦东大道2554号1号楼3楼,200120,未评定,,0,2013-11-29 下午07:03:32,2013-12-12 上午09:42:42,31.259375,121.562403,上海市,
√,231,H00154600,,华山医院东院国际部,,5030 9907,浦东新区,红枫路525号一楼A、B区,200120,未评定,11,4.41,2013-11-29 下午07:01:03,2013-12-12 上午09:42:34,31.239538,121.596212,上海市,230
√,232,H00154602,,上海和睦家口腔门诊部,,021 22163909,长宁区,泉口路8号一楼,200336,未评定,,0,2013-11-29 下午07:01:04,2013-12-12 上午09:42:35,31.210496,121.376707,上海市,230
√,233,H00154604,,上海闵行和美家诊所,,22010995,闵行区,华漕镇金丰路555号,200240,未评定,,0,2013-11-29 下午07:01:04,2013-12-12 上午09:42:38,31.2014282,121.2860841,上海市,230
＋,472,H00154638,,丁香公寓门诊部,,6210 2299,长宁区,华山路800弄丁香公寓6号裙楼3楼,200042,未评定,11,4,2013-11-29 下午07:02:33,2013-12-12 上午09:42:40,31.2139706,121.4393544,上海市,473
√,645,H00155344,,上海汇星金浦门诊部,,6445 5999,浦东新区,世纪大道88号金茂大厦群房,200120,未评定,,0,2013-11-29 下午07:03:32,2013-12-12 上午09:42:42,31.235249,121.505591,上海市,
√,264,H00156030,,上海市普陀区新梅站点,,52653269,普陀区,镇北路1524弄66号,200333,未评定,,0,2013-11-29 下午07:01:17,2013-12-12 上午09:42:38,31.2658554,121.6790221,上海市,263
√,365,H00156110,,上海市浦东新区陆家嘴社区卫生服务中心东昌服务站,,58871223,浦东新区,东昌新村25号1楼,200120,未评定,20,0,2013-11-29 下午07:01:53,2013-12-12 上午09:42:43,31.23374,121.511323,上海市,366
√,462,H00177219,,上海市松江区民乐社区卫生服务站,,67724240,松江区,荣乐中路民乐小区,201600,未评定,,0,2013-11-29 下午07:02:29,2013-12-12 上午09:42:40,31.018212,121.223189,上海市,461
√,647,H00179637,,上海臻景门诊部,,021 62100060,长宁区,兴国路78号5号别墅534室,200042,未评定,,0,2013-11-29 下午07:03:33,2013-12-12 上午09:42:42,31.206284,121.436503,上海市,
√,648,H00179646,,景康体检中心,,021 63047175,卢湾区,打浦路398弄4号,200020,未评定,5,0,2013-11-29 下午07:03:34,2013-12-12 上午09:42:42,31.1979879,121.4723833,上海市,
√,649,H00179648,,莱佛士上海医疗中心,,021 61972300,徐汇区,洪梅路1801,200030,未评定,,0,2013-11-29 下午07:03:34,2013-12-12 上午09:42:42,31.168459,121.3986827,上海市,
√,650,H00179649,,美国医疗中心AMC,,021 648573333,徐汇区,田林路888弄1号东侧,200030,未评定,15,4.09,2013-11-29 下午07:03:34,2013-12-12 上午09:42:42,31.16433,121.391034,上海市,
√,651,H00179667,,上海快验保门诊部,,021 63728200,浦东新区,浦东南路256号华夏银行大厦1楼102座,200120,未评定,60,4,2013-11-29 下午07:03:35,2013-12-12 上午09:42:35,31.239702,121.508719,上海市,
√,652,H00179668,,上海美兆健康体检中心,,021 52569798,长宁区,延安西路2558号B栋6楼毗邻古北家乐福,200042,未评定,,0,2013-11-29 下午07:03:35,2013-12-12 上午09:42:42,31.2014966,121.4023337,上海市,
√,653,H00179674,,华东医院特需部,,62483180,长宁区,延安西路221号,200050,未评定,10,4,2013-11-29 下午07:03:35,2013-12-12 上午09:42:42,31.2014966,121.4023337,上海市,
√,654,H00179676,,上海圣恩儿科门诊,,021 34691700,徐汇区,永嘉路718弄1号(近衡山路,200030,未评定,17,4.5,2013-11-29 下午07:03:36,2013-12-12 上午09:42:42,31.2040168,121.4471071,上海市,
√,655,H00179677,,上海瑞慈门诊部,,4007796735,浦东新区,陆家嘴华夏银行3楼,200120,未评定,45,3.93,2013-11-29 下午07:03:36,2013-12-12 上午09:42:42,31.2367,121.501,上海市,
√,656,H00179679,,上海圣欣门诊部,,021 68680119,浦东新区,长柳路58号,200120,未评定,,0,2013-11-29 下午07:03:36,2013-12-12 上午09:42:42,31.2250018,121.5522621,上海市,
√,657,H00179681,,上海健维医疗,,021 63460198,黄浦区,西藏南路770号,200001,未评定,20,4.71,2013-11-29 下午07:03:37,2013-12-12 上午09:42:42,31.214606,121.485203,上海市,
√,658,H00179682,,上海德西门诊部,,400 821 0277,长宁区,延安西路2558号B栋5楼,200050,未评定,,0,2013-11-29 下午07:03:37,2013-12-12 上午09:42:42,31.2014966,121.4023337,上海市,
√,659,H00179683,,上海景康门诊部,,021 53029922,卢湾区,打浦路398弄4号,200020,未评定,,0,2013-11-29 下午07:03:37,2013-12-12 上午09:42:42,31.1979879,121.4723833,上海市,
√,661,H00179686,,上海广慈医院,,021 50301999,卢湾区,瑞金二路197号,200020,未评定,6,4.22,2013-11-29 下午07:03:38,2013-12-12 上午09:42:42,31.208353,121.462056,上海市,
√,662,H00179687,,上海元化门诊,,021 62293130,长宁区,天山路32-38号天山大厦3楼,200050,未评定,,0,2013-11-29 下午07:03:38,2013-12-12 上午09:42:35,31.2160282,121.3786259,上海市,
√,663,H00179688,,上海华山医院东院国际部,,021 61957888,浦东新区,红枫路525号,200120,未评定,37,4.7,2013-11-29 下午07:03:39,2013-12-12 上午09:42:42,31.239538,121.596212,上海市,
√,664,H00179689,,上海华检体检,,400 6700 128,徐汇区,嘉善路118号,200032,未评定,,0,2013-11-29 下午07:03:39,2013-12-12 上午09:42:42,31.211502,121.459134,上海市,
√,665,H00179691,,上海禾新医院国际部,,400 6700 128,徐汇区,嘉善路118号,200030,未评定,,0,2013-11-29 下午07:03:39,2013-12-12 上午09:42:42,31.211502,121.459134,上海市,
√,666,H00179692,,瑞慈健康管理中心,,021 68866919,浦东新区,浦东南路256号华夏银行大厦3F,200120,未评定,,0,2013-11-29 下午07:03:40,2013-12-12 上午09:42:42,31.239702,121.508719,上海市,
√,343,H00184874,,华林社区服务站,,64190770,闵行区,中谊路388弄105号,201101,未评定,10,5,2013-11-29 下午07:01:45,2013-12-12 上午09:42:39,31.1436446,121.3638456,上海市,342
√,676,,,上海红枫亚泰妇产医院,,021 61961133,徐汇区,淮海中路1209号,200032,未评定,13,4.91,2013-12-28 上午12:48:01,2013-12-28 上午12:57:50,31.21410878,121.4528653,上海市,
