id,vendor_id,name,official_name,address,phone,post_code,h_class,avg_waiting_time,avg_rating,created_at,updated_at,latitude,longitude,city,parent_id,website,district,gbi_id,ownership
357,H00037313,,上海金山工业区社区卫生服务中心,朱行镇市西街23号,021 57270790,201506,一级甲等,,0,2013-11-30 03:01:49 +0800,2015-02-17 17:39:16 +0800,30.847153,121.3365681,上海市,,,金山区,,
358,G92015446,,上海市浦东新区塘桥社区卫生服务中心,浦建路131号,021 58750211,200127,一级甲等,31,4.18,2013-11-30 03:01:50 +0800,2015-03-05 16:01:26 +0800,31.2085539,121.5218179,上海市,,,浦东新区,92015446,
359,G92062379,,上海市浦东新区孙桥社区卫生服务中心,孙桥镇横沔港路274号,021 58570409,201203,一级未评,21,4.86,2013-11-30 03:01:50 +0800,2015-03-05 16:01:26 +0800,31.1754311,121.6330871,上海市,,,浦东新区,92062379,0
360,G92015450,,上海市浦东新区上钢社区卫生服务中心,昌星路360号,021 58836762,200126,一级甲等,,0,2013-11-30 03:01:51 +0800,2015-03-05 16:01:19 +0800,31.230416,121.473701,上海市,,,浦东新区,92015450,0
361,G92062279,,上海市浦东新区三林社区卫生服务中心,三林路375号,8213,200124,一级甲等,15,4,2013-11-30 03:01:51 +0800,2015-03-05 16:01:26 +0800,31.1388852,121.4991213,上海市,,,浦东新区,92062279,
362,G92015457,,上海市浦东新区花木社区卫生服务中心,花木镇玉兰路96号,021 68450808,201204,一级甲等,,0,2013-11-30 03:01:51 +0800,2015-03-05 16:01:25 +0800,31.2044755,121.5485902,上海市,,,浦东新区,92015457,0
363,G92015447,,上海市浦东新区沪东社区卫生服务中心,莱阳路512号,021 58464269,200129,一级乙等,5,5,2013-11-30 03:01:52 +0800,2015-03-05 16:01:25 +0800,31.3165056,121.5830734,上海市,,,浦东新区,92015447,0
364,G92058839,,上海市浦东新区北蔡社区卫生服务中心,浦东莲园271号,021 58912995,201204,一级甲等,15,3.33,2013-11-30 03:01:52 +0800,2015-03-05 16:01:26 +0800,31.18514,121.5533986,上海市,,,浦东新区,92058839,0
365,H00156110,,上海市浦东新区陆家嘴社区卫生服务中心东昌服务站,东昌新村25号1楼,58871223,200120,未评定,15,3.67,2013-11-30 03:01:52 +0800,2015-02-17 17:39:25 +0800,31.23374,121.511323,上海市,366,,浦东新区,,
366,G92062408,,上海市浦东新区陆家嘴社区卫生服务中心,乳山路235弄1号,021 58303066,200120,一级未评,,0,2013-11-30 03:01:53 +0800,2015-03-05 16:01:26 +0800,31.2379945,121.5267115,上海市,,,浦东新区,92062408,0
367,G92062409,,上海市浦东新区张江社区卫生服务中心,益江路458号,021 33920190,201203,一级乙等,,0,2013-11-30 03:01:53 +0800,2015-03-05 16:01:26 +0800,31.1973751,121.6266821,上海市,,,浦东新区,92062409,0
368,H00037328,914,上海市宝山区大场社区卫生服务中心,汶水路1662号,021 66352148,200442,一级未评,,0,2013-11-30 03:01:53 +0800,2015-02-17 17:39:17 +0800,31.287242,121.41717,上海市,,,宝山区,,
369,G92063709,,上海市青浦区重固镇社区卫生服务中心,重固镇大街1055号,021 59781316,201706,一级甲等,,0,2013-11-30 03:01:54 +0800,2015-03-05 16:01:25 +0800,31.2023102,121.1800094,上海市,,,青浦区,92063709,
370,H00037330,870,上海市青浦区华新镇卫生院,华新镇华志路800号,021 59791740,201708,一级甲等,,0,2013-11-30 03:01:54 +0800,2015-02-17 17:39:17 +0800,31.231902,121.2259319,上海市,,,青浦区,,
371,H00066905,,青浦区华新镇卫生院分院,凤中路250号,021 59770320,201708,一级甲等,,0,2013-11-30 03:01:54 +0800,2015-02-17 17:39:18 +0800,31.1991397,121.2277251,上海市,370,,青浦区,,
372,H00037365,950,上海市联洋地段医院,紫槐路120号,58337654,200120,未评定,,0,2013-11-30 03:01:55 +0800,2015-02-17 17:39:22 +0800,31.226812,121.561355,上海市,,,浦东新区,,
373,H00037374,911,上海市宝山区凇南社区卫生服务中心,淞良路301号,021 56141153,200441,一级甲等,,0,2013-11-30 03:01:55 +0800,2015-02-17 17:39:17 +0800,31.3397569,121.4895229,上海市,,,宝山区,,
374,H00037375,848,上海市徐汇区华泾镇街道社区卫生服务中心,建华路180号,021 64962403,200231,一级未评,,0,2013-11-30 03:01:55 +0800,2015-02-17 17:39:17 +0800,31.1209486,121.444497,上海市,,,徐汇区,,
375,G92015658,,上海市徐汇区长桥街道社区卫生服务中心,龙川北路9号,021 64530038,200231,一级甲等,,0,2013-11-30 03:01:56 +0800,2015-03-05 16:01:22 +0800,31.1391224,121.4402767,上海市,,,徐汇区,92015658,0
376,H00037377,885,上海市浦东新区黄楼卫生院,川周公路6215号,021 58941126,201205,一级甲等,,0,2013-11-30 03:01:56 +0800,2015-02-17 17:39:17 +0800,31.230416,121.473701,上海市,,,浦东新区,,
377,H00037378,892,上海市南汇区老港镇社区卫生服务中心,老港镇鑫盛路13号,021 58051336,201302,一级甲等,,0,2013-11-30 03:01:56 +0800,2015-02-17 17:39:17 +0800,31.039586,121.838671,上海市,,,浦东新区,,
378,H00037380,,上海市南汇区大团镇社区卫生服务中心,永定南路169号,021 58082059,201311,一级甲等,,0,2013-11-30 03:01:57 +0800,2015-02-17 17:39:17 +0800,30.9720737,121.7405714,上海市,,,浦东新区,,
379,G92015713,,上海市杨浦区控江社区卫生服务中心,延吉西路100号,021 65021128,310110,一级甲等,,0,2013-11-30 03:01:57 +0800,2015-03-05 16:01:20 +0800,31.2801868,121.5210553,上海市,,,杨浦区,92015713,0
380,G92015524,,上海市长宁区华阳街道社区卫生服务中心,华阳路292号,021 62522350,200042,一级甲等,,0,2013-11-30 03:01:57 +0800,2015-03-05 16:01:21 +0800,31.222011,121.4236689,上海市,,,长宁区,92015524,1
381,G92046889,,上海市闵行区虹桥社区卫生服务中心,吴中路829号,021 64060017,201103,一级甲等,0,4.86,2013-11-30 03:01:58 +0800,2015-03-05 16:01:21 +0800,31.1795273,121.3922791,上海市,,,闵行区,92046889,0
382,G92015523,,上海市长宁区程家桥街道社区卫生服务中心,延安西路3499号,021 62685228,200335,一级甲等,,0,2013-11-30 03:01:58 +0800,2015-03-05 16:01:21 +0800,31.2095734,121.4222347,上海市,,,长宁区,92015523,0
383,H00037427,,上海市新泾镇社区卫生服务中心,淞虹路507号,021 52600276,200335,一级甲等,10,4,2013-11-30 03:01:58 +0800,2015-02-17 17:39:17 +0800,31.2152405,121.3609533,上海市,,,长宁区,,
384,G92047349,,上海市金山区中西医结合医院,枫泾镇白牛路219号,021 57355599,201501,二级甲等,15,4.62,2013-11-30 03:01:59 +0800,2015-03-05 16:01:34 +0800,30.8917766,121.0226745,上海市,,,金山区,92047349,0
385,G92015764,,上海市黄浦区外滩街道社区卫生服务中心,宁波路321号,021 63221183,200011,一级乙等,,0,2013-11-30 03:01:59 +0800,2015-03-05 16:01:24 +0800,31.2384592,121.4811092,上海市,,,黄浦区,92015764,0
386,G92046852,,上海市闵行区华漕社区卫生服务中心,华漕镇诸瞿保乐路2号,021 62200729,201100,一级未评,,0,2013-11-30 03:01:59 +0800,2015-03-05 16:01:19 +0800,31.207751,121.293545,上海市,,,闵行区,92046852,0
387,H00038330,,上海市南汇区祝桥镇社区卫生服务中心,祝桥镇老川南奉公路5009号,021 58102150,201300,一级甲等,,0,2013-11-30 03:02:00 +0800,2015-02-17 17:39:17 +0800,31.115215,121.757109,上海市,,,浦东新区,,
388,H00038331,874,上海市南汇区周浦镇社区卫生服务中心,周浦镇沈梅东路163号,,201300,一级甲等,5,3.93,2013-11-30 03:02:00 +0800,2015-02-17 17:39:17 +0800,31.09288,121.585326,上海市,,,浦东新区,,
389,G92015527,,上海江南造船集团职工医院,瞿溪路1069号,021 63040047,200023,二级乙等,,0,2013-11-30 03:02:00 +0800,2015-03-05 16:01:17 +0800,31.199691,121.476043,上海市,,,黄浦区,92015527,0
390,H00045467,,上海市民办彭江医院,彭江路51号,021 56652799,200072,一级未评,5,5,2013-11-30 03:02:01 +0800,2015-02-17 17:39:17 +0800,31.284604,121.460005,上海市,,,闸北区,,
391,H00046254,861,上海市曲阳街道社区卫生服务中心,巴林路78号,021 65536138,200082,一级未评,30,5,2013-11-30 03:02:01 +0800,2015-02-17 17:39:17 +0800,31.288287,121.494582,上海市,,,虹口区,,
392,G92046978,,上海市浦东新区浦兴社区卫生服务中心,归昌路250号,021 68712070,201200,一级未评,10,3.38,2013-11-30 03:02:01 +0800,2015-03-05 16:01:26 +0800,31.277551,121.598271,上海市,,,浦东新区,92046978,0
393,G92058840,,上海市浦东新区东明社区卫生服务中心,环林东街555弄,021 50836475,201200,一级甲等,,0,2013-11-30 03:02:02 +0800,2015-03-05 16:01:26 +0800,31.1445897,121.5293276,上海市,,,浦东新区,92058840,0
394,H00046261,,上海市奉贤区南桥镇社区卫生服务中心西渡分中心,肖塘肖陈路1号,57434321,201401,未评定,30,4.43,2013-11-30 03:02:02 +0800,2015-02-17 17:39:22 +0800,30.963993,121.442771,上海市,,,奉贤区,,
395,G92062462,961,上海市奉贤区南桥镇社区卫生服务中心,吴塘路480号,021 57434321,201400,一级甲等,,0,2013-11-30 03:02:02 +0800,2015-03-05 16:01:33 +0800,30.9612646,121.4468695,上海市,,,奉贤区,92062462,
396,H00123530,,奉贤南桥镇社区卫生服务中心贝港分中心,环城西路373号,021 57107707,201400,一级甲等,5,4.57,2013-11-30 03:02:03 +0800,2015-02-17 17:39:19 +0800,30.906625,121.445095,上海市,395,,奉贤区,,
397,H00123531,961,上海市奉贤区南桥镇社区卫生服务中心南中路站,吴塘路480号,021 57102241,201400,一级甲等,,0,2013-11-30 03:02:03 +0800,2015-02-17 17:39:19 +0800,30.9612646,121.4468695,上海市,395,,奉贤区,,
398,G92062434,,上海市奉贤区庄行镇社区卫生服务中心,南亭公路3037号,021 57467995,201415,一级未评,,0,2013-11-30 03:02:04 +0800,2015-03-05 16:01:32 +0800,30.9030338,121.3956872,上海市,,,奉贤区,92062434,0
399,G92062358,,上海市奉贤区金汇镇社区卫生服务中心,金汇镇金钱公路其他755号,021 57483329,201400,未评定,,0,2013-11-30 03:02:04 +0800,2015-03-05 16:01:31 +0800,30.9769801,121.5015629,上海市,,,奉贤区,92062358,
400,H00126156,,奉城镇社区卫生服务中心头桥分中心,奉城镇路,57551296,201409,一级甲等,,0,2013-11-30 03:02:04 +0800,2015-02-17 17:39:20 +0800,30.9170366,121.6513249,上海市,401,,奉贤区,,
401,H00046266,838,上海市奉贤区奉城镇卫生服务中心,奉城镇洪庙洪运路11号,021 57131233,201409,一级甲等,,0,2013-11-30 03:02:05 +0800,2015-02-17 17:39:17 +0800,30.9219458,121.6877432,上海市,,,奉贤区,,
402,G92063326,,上海市青浦区盈浦街道社区卫生服务中心,盈福路50号,021 59200199,201532,一级甲等,,0,2013-11-30 03:02:05 +0800,2015-03-05 16:01:25 +0800,31.157036,121.103572,上海市,,,青浦区,92063326,
403,H00131013,402,青浦区盈浦街道社区卫生服务中心佳乐苑站,盈福路50号,69731783,201532,一级甲等,,0,2013-11-30 03:02:05 +0800,2015-02-17 17:39:21 +0800,31.157036,121.103572,上海市,402,,青浦区,,
404,H00131014,,青浦区盈浦街道社区卫生服务中心万寿站,万寿路153号,021 59203306,201532,一级甲等,,0,2013-11-30 03:02:06 +0800,2015-02-17 17:39:21 +0800,31.1561778,121.1091826,上海市,402,,青浦区,,
405,G92063706,,上海市青浦区香花桥街道社区卫生服务中心,新桥路1195弄1号,021 59221289,201532,一级甲等,2,4.17,2013-11-30 03:02:06 +0800,2015-03-05 16:01:25 +0800,31.2123665,121.091869,上海市,,,青浦区,92063706,
406,G92062283,,上海市青浦区练塘镇社区卫生服务中心,练塘镇朱枫公路3619号,021 59256110,201715,一级甲等,15,4,2013-11-30 03:02:06 +0800,2015-03-05 16:01:25 +0800,31.0233008,121.0529743,上海市,,,青浦区,92062283,
407,G92063321,,上海市青浦区金泽镇社区卫生服务中心,金泽镇培育路271号,021 59261980,201715,一级甲等,9,4.18,2013-11-30 03:02:07 +0800,2015-03-05 16:01:25 +0800,31.0356255,120.9246517,上海市,,http://www.jzchc.com.cn/,青浦区,92063321,
408,H00067318,,上海市青浦区金泽镇卫生院莲盛分院,练西路2780号,021 59271267,201532,一级甲等,12,4.34,2013-11-30 03:02:07 +0800,2015-02-17 17:39:18 +0800,31.049267,120.987998,上海市,407,,青浦区,,
409,H00067329,,上海市青浦区金泽镇卫生院商榻分院,商蔡路84弄5号,021 59281570,201532,一级甲等,11,4.53,2013-11-30 03:02:07 +0800,2015-02-17 17:39:18 +0800,31.115112,120.9261316,上海市,407,,青浦区,,
410,H00067334,,上海市青浦区金泽镇卫生院西岑分院,练西路4152号,021 59294995,201532,一级甲等,13,4.89,2013-11-30 03:02:08 +0800,2015-02-17 17:39:18 +0800,31.0071724,121.0396708,上海市,407,,青浦区,,
411,H00046271,869,上海市青浦区白鹤镇卫生服务中心,白鹤镇外青松路2961号,021 59740132,201532,一级甲等,10,3.33,2013-11-30 03:02:08 +0800,2015-02-17 17:39:17 +0800,31.2549934,121.1397806,上海市,,,青浦区,,
412,G92063708,,上海市青浦区赵巷镇社区卫生服务中心,赵中路69号,,201532,一级甲等,,0,2013-11-30 03:02:08 +0800,2015-03-05 16:01:25 +0800,31.15188,121.194532,上海市,,http://www.zxchc.com.cn/,青浦区,92063708,
413,G92062276,,上海市青浦区徐泾镇社区卫生服务中心,徐民路1088号,021 59760031,201532,一级甲等,,0,2013-11-30 03:02:09 +0800,2015-03-05 16:01:25 +0800,31.175984,121.271263,上海市,,,青浦区,92062276,
414,G92050114,,上海市强生职工医院,外马路984号,021 51185360,200010,未评定,,0,2013-11-30 03:02:09 +0800,2015-03-05 16:01:31 +0800,31.211839,121.50695,上海市,,,黄浦区,92050114,0
415,H00046277,865,提篮桥街道社区卫生服务中心,霍山路327号,021 35100209,200082,一级未评,30,2.67,2013-11-30 03:02:09 +0800,2015-02-17 17:39:17 +0800,31.256264,121.513768,上海市,,,虹口区,,
416,G92062482,,上海市浦东新区南码头社区卫生服务中心,浦三路696号,021 50787998,201200,一级未评,,0,2013-11-30 03:02:10 +0800,2015-03-05 16:01:31 +0800,31.1865269,121.5173589,上海市,,,浦东新区,92062482,0
417,H00046279,866,上海市江湾镇街道社区卫生服务中心,新市南路1191号,021 55398857,200082,一级未评,12,4.72,2013-11-30 03:02:10 +0800,2015-02-17 17:39:17 +0800,31.299109,121.480822,上海市,,,虹口区,,
418,G92062393,,上海市奉贤区柘林镇社区卫生服务中心,钦林北路70号,021 57456315,201417,一级未评,30,5,2013-11-30 03:02:10 +0800,2015-03-05 16:01:32 +0800,30.8311678,121.473819,上海市,,,奉贤区,92062393,0
419,H00046281,879,上海市洋泾地段医院,灵山路855号,021 58217105,200135,一级未评,,0,2013-11-30 03:02:11 +0800,2015-02-17 17:39:18 +0800,31.2323599,121.5518318,上海市,,,浦东新区,,
420,H00046282,,上海市航头镇社区卫生服务中心,沪南公路5395号,021 58221787,200120,一级未评,,0,2013-11-30 03:02:11 +0800,2015-02-17 17:39:18 +0800,31.0993509,121.5659914,上海市,,,浦东新区,,
421,H00046285,882,上海市浦东新区曹路镇卫生服务中心,龚新路470号,021 58562501,201200,一级未评,,0,2013-11-30 03:02:11 +0800,2015-02-17 17:39:18 +0800,31.258147,121.682876,上海市,,,浦东新区,,
422,G92062271,,上海市浦东新区金桥社区卫生服务中心,佳林路1028号,021 58992510,201200,一级未评,,0,2013-11-30 03:02:12 +0800,2015-03-05 16:01:26 +0800,31.26368,121.613685,上海市,,,浦东新区,92062271,
423,G92062297,,上海市浦东新区迎博社区卫生服务中心,新浦路297号,021 61345198,201200,一级未评,,0,2013-11-30 03:02:12 +0800,2015-03-05 16:01:27 +0800,31.168946,121.535874,上海市,,,浦东新区,92062297,
424,H00046290,867,上海市虹口区新港路地段医院,瑞虹路480号,021 65018435,200082,一级未评,,0,2013-11-30 03:02:12 +0800,2015-02-17 17:39:18 +0800,31.267465,121.500873,上海市,,,虹口区,,
425,H00046291,863,广中街道社区卫生服务中心,广灵一路80号,021 65449777,200082,一级未评,,0,2013-11-30 03:02:13 +0800,2015-02-17 17:39:18 +0800,31.281012,121.478976,上海市,,,虹口区,,
426,H00129208,,广中路街道社区卫生服务中心同心分中心,青云路256号,56629202,200082,一级未评,,0,2013-11-30 03:02:13 +0800,2015-02-17 17:39:21 +0800,31.264396,121.474737,上海市,425,,虹口区,,
427,H00046297,878,上海市浦东新区机场镇社区卫生服务中心,川南奉公路3385号,68961846,201200,未评定,,0,2013-11-30 03:02:14 +0800,2015-02-17 17:39:23 +0800,31.207014,121.7313647,上海市,,,浦东新区,,
428,H00046306,,上海市南汇区芦潮港镇社区卫生服务中心,果园路145弄48号,,201300,未评定,15,5,2013-11-30 03:02:14 +0800,2015-02-17 17:39:23 +0800,30.8767478,121.8578232,上海市,,,浦东新区,,
429,H00046538,1010,上海市卢湾区顺昌医院,建国东路80号,,200025,一级未评,5,3.2,2013-11-30 03:02:14 +0800,2015-02-17 17:39:18 +0800,31.213368,121.479572,上海市,,,卢湾区,,
430,G92015641,,上海市徐汇区田林街道社区卫生服务中心,柳州路500号,,200033,一级甲等,16,3.98,2013-11-30 03:02:15 +0800,2015-03-05 16:01:19 +0800,31.173539,121.42288,上海市,,,徐汇区,92015641,0
431,H00060361,》944,上海市集爱遗传与不育诊疗中心(红房子医院),方斜路588号(近陆家浜路),021 63459977,200011,三级甲等,,0,2013-11-30 03:02:15 +0800,2015-02-17 17:39:10 +0800,31.211885,121.482979,上海市,,http://fckyy.fudan.edu.cn/roomcontent/21,黄浦区,,
432,H00060521,,上海禾新医院,钦江路102号,021 62253456,200030,未评定,,0,2013-11-30 03:02:16 +0800,2015-02-17 17:39:23 +0800,31.176651,121.410251,上海市,,,徐汇区,,
433,G92056510,,上海东海老年护理医院,三三公路5020弄8号,021 58295445,200120,一级甲等,,0,2013-11-30 03:02:16 +0800,2015-03-05 16:01:17 +0800,30.9541625,121.9067877,上海市,,,浦东新区,92056510,0
434,H00060574,,上海金陵东路地段医院,广西北路230号,021 63224868,200001,一级未评,27,4.72,2013-11-30 03:02:16 +0800,2015-02-17 17:39:23 +0800,31.233037,121.478225,上海市,,,黄浦区,,
435,H00060577,346,上海永嘉地段医院,太原路110号,021 64319642,200030,一级未评,15,4.33,2013-11-30 03:02:17 +0800,2015-02-17 17:39:18 +0800,31.2069223,121.4548453,上海市,,,徐汇区,,
436,H00066310,807,复旦大学校医院,邯郸路220号,021 65642879,200433,未评定,10,3.64,2013-11-30 03:02:17 +0800,2015-02-17 17:39:23 +0800,31.29851,121.507839,上海市,,,杨浦区,,
437,H00066317,,海军上海保障基地医院,水电路652号,021 65252733,200080,二级甲等,,0,2013-11-30 03:02:18 +0800,2015-02-17 17:39:14 +0800,31.28287,121.476222,上海市,,,虹口区,,
438,G92015431,,上海市浦东新区肺科医院,龚路镇北首庙后4号,021 58562146,200120,二级丙等,,0,2013-11-30 03:02:18 +0800,2015-03-05 16:01:16 +0800,31.267116,121.680454,上海市,,,浦东新区,92015431,0
439,H00066374,,上海市开元骨科医院,荷泽路88号,021 61463333,200129,二级甲等,60,5,2013-11-30 03:02:18 +0800,2015-02-17 17:39:14 +0800,31.271581,121.591207,上海市,,,浦东新区,,
