id,nom,nom_zh,prenom,prenom_zh,nationalite,sexe,descr_fr,descr_en,descr_zh,descr_ja,descr_de,enum( id_hosp ),",",enum( lang ),Hospitals They work in,,,
702,RATUSZNIAK,雷,Leszek,克,pl,M,,"Dr. Leszek Ratuszniak has worked more than 16 years within Internal Medicine and Pediatrics. He has working experience in Europe and China serving in and out patient departments by delivering urgent and chronic care. Dr. Leszek Ratuszniak has worked with voluntary medical assistant in Tibet and has extensive ER experience.
\

\
Dr. Lei joined ASOG to serve you. He can speak English, Mandarin, Russian and Polish.","儿科医生
\

\
雷克医生作为一名儿科内科和急诊的专业医师，拥有16年以上的工作经验，为门诊与住院病人提供紧急和长期的医疗服务，拥有在欧洲与中国的工作经验。多年来作为中国政府委派的援藏医生，参加国务院扶贫办每年组织的“救助母婴行动”赴藏无偿工作。
\

\
雷克医生加盟美华儿科竭诚为您服务。他能用英语、中文、俄语、波兰语与您交谈。",,,108,PED,"ru,zh,en,pl",American-Sino OB/GYN/Pediatrics Services,,,
703,ZHAO,赵,Polly,燕茹,zh,F,,"Dr. Polly Zhao received her medical degree from Medical School of Shanghai Jiaotong University. She worked in Shanghai Children’s Medical Center as a pediatrician for several years. Dr. Zhao is specialized in diagnosis and treatment of common pediatric diseases, and she has got the certificate of healthcare provider and pediatric advanced life support from American Heart Association.
\

\
She speaks English, Mandarin and Shanghainese.","主治医生
\

\
赵燕茹医生毕业于上海交通大学医学院，临床医学博士学位。曾多年就职于上海儿童医学中心，多次在医学杂志上发表论文，并拥有美国心脏协会颁布的儿科急救（BLS）证书和儿科高级生命支持（PALS）证书。赵医生擅长儿童和新生儿的保健及常见病的诊治，对小儿神经系统疾病如热性惊厥、中枢感染等有丰富临床经验。
\

\
赵医生能用普通话、英语和上海话与您交流。",,,108,PED,"zh,en",American-Sino OB/GYN/Pediatrics Services,,,
704,MIU,缪,Qiong,琼,zh,F,,"Dr. Miao, graduated from Pediatric Department of Medical School of Shanghai Jiaotong University, has been working as a pediatrician for more than 10 years and been appointed as an attending doctor since 2009. She studied under a famous immunization expert, Professor Wang Xiao Chuan, in Children’s Hospital Fudan University for a master's degree in immunology. She researches in allergic diseases and immunologic deficiency diseases and has published several professional articles. With rich clinical experience, she is specialized in diagnosis and treatment of pediatric diseases, especially in prevention and treatment of allergic disease in children.
\

\
She can speak Mandarin, English and Shanghai dialect.","主治医生
\

\
缪琼医师毕业于上海交通大学医学院儿科系，后进入儿科临床工作十余年，2009年起聘任主治医师，期间师从全国著名儿科免疫专家王晓川教授，攻读复旦大学附属儿科医院硕士学位，以儿童过敏性疾病及免疫缺陷为主要研究方向，曾在医学杂志上发表论文数篇。缪医师经过长期的临床工作经验积累，擅长儿童和新生儿的保健及常见病的诊治，尤其是儿童过敏性疾病的预防及诊治。
\

\
缪医师能用普通话、英语、上海话与您交流。
\

\
",,,108,PED,"zh,en",American-Sino OB/GYN/Pediatrics Services,,,
705,CHEN,陈,Joy,珏卉,zh,F,,"Dr. Chen has been practicing for more than thirty years. In 1999-2007 she was servicing in the Peace Materinity hospital as a visiting staff of the department of ultrasound. She has published several national journals which are: Prenatal screening for congenital fetal anomalies or deformities by 2-D ultrasound (204 cases), Ultrasound diagnosis of acute suppurative appendicitis in the third trimester of pregnancy, Ultrasound screening of congenital fetal G-1 tract anomalies (34 case), The role of 2-D ultrasound in hysteroscopy (108 case). She is specializes in clinical ultrasound diagnosis especially early fetal screening and midtrimester level II ultrasound screening. Also skilled in the fields of surgery, internal medicine, gynecology and pediatrics. She became our member since 2007 and being the leader of ultrasound diagnosis till now. She has been trained in the King Whales Hospital of the Chinese University at Hong Kong by OB-GYN specialists. And she is also a licensed ultrasound specialist of Hong Kong (DOU).
\

\
Dr. Chen joined ASOG to serve you, She can speak Mandarin.","主治医生
\

\
陈珏卉医生从事临床医疗工作近三十多年。1999－2007在上海国际和平妇幼保健院任超声科主治医师，期间在全国性期刊上发表过：产前二维超声筛选胎儿异常或畸形的探讨（附204例分析）；超声诊断妊娠晚期合并急性化脓性阑尾炎的意义；胎儿消化道先天性发育异常的超声图像筛选（附34例分析）；二维超声在宫腔镜手术监护中的运用（附108例分析）。擅长临床各科超声诊断，尤其在胎儿早期筛查和20周中期全系统筛查以及内外妇儿科疑难杂症方面有娴熟的超声技艺和丰富的临床经验。2007年初前往上海美华独立承担超声诊断工作至今。曾经受教于香港中文大学，香港威尔士亲王医院妇产科专家学科组几位院士亲自点化。持有国际认证的(香港)产科超声医师资格认证(DOU)。
\

\
陈医生加盟美华妇产科竭诚为您服务。她能用普通话与您交流。",,,108,ECHO,zh,American-Sino OB/GYN/Pediatrics Services,,,
706,SHI,史,Melissa,夏琛子,zh,F,,"Dr. Melissa Shi has been working in hospital for near 20 years. She worked in Shanghai First Maternity and Infant Hospital since August 1995. From 2001 to 2014, Dr Shi worked as an attending doctor in ultrasound department, VIP clinic and joined consultation for prenatal diagnosis center. During this time, Dr Shi attended many multi country medical training classes, such as “ Breast Ultrasound new technology and theory ”,“ Ultrasound Diagnosis of Fetal Anomalies and New Development ”,“ New Development of Ultrasound in Obstetrics and Gynecology ”,“ British Fetal Medicine Foundation NT training ”,“ New progress of prenatal ultrasound diagnosis of congenital heart disease and interventional therapy ”, and she was trained in Ian Donald Inter-university Ultrasound School China Branch as well.
\

\
Dr Shi is specialized in Obstetrics and Gynecology, breast disease, neonatal diseases diagnosis, regular clinical ultrasound in Obstetrics and malformation screening; She also has rich experience in examination in Gynecology refractory disease such as pelvic mass, endometrial diseases and screening for fetal system.
\

\
She speaks Mandarin.","史夏琛子医师从事临床医疗工作近二十年，2001年-2014年在上海市第一妇婴保健院超声科任主治医师,参与特需门诊及产前诊断中心会诊工作。在此期间，曾参加《乳腺超声新技术新理论》、《胎儿畸形产前超声诊断及其新进展》、《妇产科超声新进展》、《英国胎儿医学基金会NT证书培训》、《先天性心脏病产前超声诊断及介入治疗新进展》、《唐纳德妇产科超声学校培训》等各类国家级学习班。擅长妇产科及乳腺疾病和新生儿疾病的超声检查，产科超声常规检查及畸形筛查，尤其对妇科疑难病如：盆腔肿块、内膜疾病等检查，并胎儿系统筛查方面拥有丰富的临床经验。
\

\
史医生加盟美华妇儿服务竭诚为您服务。她能用普通话与您交流。",,,108,ECHO,zh,American-Sino OB/GYN/Pediatrics Services,,,
707,城山,,隆季,,ja,M,,,,"1999年 総合研究大学院大学　理学博士
\
2002年 岡崎国立共同研究機構生理学研究所　
\
2005年 聖マリアンナ医科大学難病治療研究センター
\
2008年 内視鏡医師として岐阜社会保険病院",,186,GAS,ja,Shanghai Senmao Clinic,,,
708,施,,晨,,zh,M,,,,"1987年上海第二医科大学卒業
\
1991年日本プログレ外国語学院入学
\
1998年須賀小児科、成田小児科、森久保整形外科
\
日本小児科学会会員",,186,PED,"zh,ja",Shanghai Senmao Clinic,,,
709,石,,芝春,,zh,F,,,,"1987年 上海第二医科大学卒業
\
上海第二医科大学付属第九人民病院内科
\
1996年 九州大学医学部第一生理教室
\
",,186,INT,"zh,ja",Shanghai Senmao Clinic,,,
710,金,,珍花,,zh,F,,,,"2004年　東北大学大学院医学系研究科　耳鼻咽喉科　医学博士卒業
\
2004年　順天堂大学医学部　研究員
\
2006年　上海桜園問診部
\
",,186,ORL,"zh,ja",Shanghai Senmao Clinic,,,
711,金,,春姬,,zh,F,,,,"2002-2004年 赤門会語言学校
\
2004-2006年 杏林大学病院産婦人科研究
\
2006-2010年 杏林大学病院大学院医学博士課程
\
2010-2012年 上海市浦南病院産婦人科医師
\
",,186,GYN,"zh,ja",Shanghai Senmao Clinic,,,
712,LU,陆,Hong,红,zh,F,,,中医科 副主任医师 大学本科,,,187,CHIN,zh,Shanghai Pudong Hospital,,,
713,XU,徐,Chengxing,成兴,zh,M,,,"中医科 副主任医师 硕士
\

\
擅长：对糖尿病、甲亢等内分泌疾病的诊治及肝癌等恶性肿瘤的介入治疗有一定的造诣，对中医治疗疑难杂症有比较丰富的经验。",,,187,CHIN,zh,Shanghai Pudong Hospital,,,
714,GU,顾,Wenzhong,文忠,zh,M,,,中医科 主任医师,,,187,CHIN,zh,Shanghai Pudong Hospital,,,
715,NI,倪,Jianping,建平,zh,M,,,"口腔科 副主任医师 大学本科
\

\
擅长：腮腺、颌下腺等面部肿瘤手术，颌骨骨折，微钛板内固定术，各类残端根取出术，疑难阻生牙拔除术。",,,187,STO,zh,Shanghai Pudong Hospital,,,
716,CHEN,陈,Huihua,慧华,zh,F,,,"口腔科 副主任医师 
\

\
擅长：各类牙体残缺修复术，粘膜病的诊断和治疗，残根残床修复术，及各类残根残床拔除术。",,,187,STO,zh,Shanghai Pudong Hospital,,,
717,TAN,覃,Dongju,冬菊,zh,F,,,"眼科 主任医师 博士
\

\
擅长：白内障、眼底病、眼表疾病。",,,187,OPH,zh,Shanghai Pudong Hospital,,,
718,DAI,戴,Haiyan,海燕,zh,M,,,"妇科 主任医师 博士
\

\
擅长：治疗糖尿病肾病、高血压、慢性肾衰，以及血液透析和腹膜透析的治疗。",,,187,GYN,zh,Shanghai Pudong Hospital,,,
719,XIAO,肖,Liping,丽萍,zh,F,,,"妇科 主任医师 
\

\
擅长：在妇产科临床工作20余年，擅长产科难产、急、危重病人的抢救，在妇科肿瘤手术、腹腔镜手术、不孕不育的治疗及围绝经期综合征的诊治有丰富经验。",,,187,GYN,zh,Shanghai Pudong Hospital,,,
720,SHAN,单,Ying,莺,zh,F,,,"妇科 副主任医师 硕士
\

\
擅长：对高血压、冠心病、心绞痛、心肌梗死、各种心律失常、心功能不全进行诊治，特别是急慢性心功能不全有丰富治疗经验。",,,187,GYN,zh,Shanghai Pudong Hospital,,,
721,DING,丁,Haiying,海英,zh,F,,,"产科 副主任医师 
\

\
擅长：子宫肌瘤、卵巢囊肿、子宫内膜异位症、月经失调、妇科炎症、宫颈病变的诊治。",,,187,GYN,zh,Shanghai Pudong Hospital,,,
722,XU,许,Yiqun,依群,zh,F,,,"产科 副主任医师 大学本科
\

\
擅长：在处理各种类型的难产，产科合并症，并发症等方面有丰富的经验，擅长诊治妇科，各种类型的生殖道炎症，功血症，子宫肌瘤，卵巢肿瘤等。",,,187,GYN,zh,Shanghai Pudong Hospital,,,
723,GUO,郭,Limei,丽梅,zh,F,,,"产科 副主任医师 
\

\
擅长：从事妇产科临床工作二十余年，擅长妇产科各种急、危、重症病人的抢救，处理各种难产、妇科手术及功血、不孕症的诊治。
\

\
",,,187,GYN,zh,Shanghai Pudong Hospital,,,
