code,baiji_shop_id,tcv_id,official_name,common_name,drug_format,size,approval_number,department_name,drug_type,member_price,sale_price,company,rx_otc,composition,indications,usage,warning,adverse_reactions,storage_type,link,picture
113060,6923,,达菲林,注射用醋酸曲普瑞林,注射剂,0.1mg*7瓶,注册证号H20080638,肿瘤,抗肿瘤药-激素类-内分沁类,959,959,Ipsen Pharma Biotech,凭原处方销售,曲普瑞林,激素依赖性前列腺癌、子宫内膜异位症及子宫肌瘤等，也可用于体外受精术。,治疗期间密切监测性激素血清水平。     　　控释剂：肌内注射3.75mg/4周，妇女治疗期不超过6个月。  　　注射剂：开始500(g/次，1次/日，皮下注射，连续7日，然后以每日100μg/次皮下注射维持。  　　体外授精术 500 μg/次/日皮下注射，7 - 10天后用100 μg/次/天。 ,孕妇，对本药中任何成份过敏者，非激素依赖性的前列腺癌或前列腺切除手术后的病人禁用。  　　治疗期间应密切监测性类固醇血清水平。少数男性病人在治疗开始时，因血清睾丸酮含量短暂的增加，可引至暂时性尿道梗塞或骨骼疼痛等症状。因此，在治疗的第1周内需严密监护，在疗程开始时使用抗雄激素药物，以防止血清睾丸酮水平暂时性增加。女性应采用激素药物以外的方法避孕。在治疗期间不得使用雌激素类药物，且治疗子宫肌瘤时，偶见子宫缩小，速率与肌瘤缩小速率不成比例时，引至出血及脓毒症，须经常使用如超声影像技术的方法测量子宫及肌瘤的大小。治疗期间，月经应该停止，若正常月经仍然继续时，应作适当处理。对妊娠与哺乳的影响 动物试验结果未发现致畸现象。对人类则无足够经验。因此，使用之前必须确保未孕。关于对哺乳的影响，没有充足的研究数据。 ,男性有热潮红、阳萎及性欲减退，女性有热潮红、阴道干涩及轻微的骨小梁基质流失等。  　　男性：热潮红，阳萎及性欲减退。女性：热潮红，阴道干涸及交媾困难，轻微的骨小梁基质的流失。在治疗停止6-9个月可完全恢复正常。男、女性的一般副作用有：个别患者会出现超敏反应，如发痒、皮疹、高烧、过敏症。曾有报导使用右旋糖酐亦会有超敏反应。注射部位可出现轻微的疼痛。其它罕见的副作用：轻微过敏症状(发烧、发痒)，男子女性型乳房，出血或出血斑，头痛，疲惫及睡眠紊乱。其它可能的副作用：男性：酶活性增加（如LDH，γ-GT，SGOT，SGPT）和血栓性静脉炎。曾有患者出现肺栓塞。女性：抑郁、酶水平增高（如LDH，γ-GT，SGOT，SGPT）、感觉异常及视觉障碍。,25C以下,http://www.baiji.com.cn/goods-6923.html,
113329,6957,,达贝,阿加曲班注射液,注射剂,20ml:10mg*2支,国药准字H20050918,心脑血管,心脑血管系统-抗凝剂、抗血栓形成和纤维溶解剂,364,364,天津药物研究院药业有限责任公司,凭原处方销售,阿加曲班,用于发病48小时内的缺血性脑梗死急性期病人的神经症状（运动麻痹）、日常活动（步行、起立、坐位保持、饮食）的改善,静脉滴注  通常对成人在开始的2日内1日6支（阿加曲班 60mg）以适当量的输液稀释，经24小时持续静脉滴注。其后的5日中1日2支（阿加曲班 20mg），以适当量的输液稀释，每日早晚各1次，每次1支（阿加曲班 10mg），1次以3小时静脉滴注。可根据年龄、症状适当增减。请在医生指导下进行。,,,"密闭,避光保存",http://www.baiji.com.cn/goods-6957.html,
120260,6981,,达路,氯诺昔康片,片剂,4mg*20片,国药准字H20040289,风湿免疫科,过敏/免疫系统用药-抗风湿类药,24.9,24.9,浙江震元制药有限公司,RX处方登记,氯诺昔康,用于手术后急性疼痛、外伤引起的中-重度疼痛、急性坐骨神经痛和腰痛、晚期癌痛，亦可用于慢性腰痛、骨关节炎、类风湿性关节炎和强直性脊柱炎的治疗。,治疗关节炎或慢性疼痛，口服8mg（2片）/次，每日2次；急性疼痛，可根据疼痛程度单次或多次口服，每日总剂量不超过32mg（8片）。,1、本品与西米替丁合用时注意下调剂量；  2、本品与格列本脲、华法令、锂盐、呋塞米或噻嗪类利尿药及地高辛合用时，应调整它们的用量；  3、肾功能不全者亦应调整用量。,最常见的不良反应为胃肠道反应，包括：恶心、呕吐、胃烧灼感、消化不良，个别人出现胃溃疡、胃穿孔、消化道出血。,"密闭,避光保存",http://www.baiji.com.cn/goods-6981.html,http://imgcdn.baiji.com.cn/images/201401/thumb_img/6981_thumb_G_1389679023475.jpg
131187,9508,,达那唑胶囊,达那唑胶囊,胶囊剂,0.1g*30粒,国药准字H32022729,妇儿科,妇儿科用药-子宫疾病用药,40.7,40.7,江苏联环药业股份有限公司,凭原处方销售,达那唑,用于子宫内膜异位症的治疗，也可用于治疗纤维囊性乳腺病、自发性血小板减少性紫癜、遗传性血管性水肿、系统性红斑狼疮、男子女性性乳房、青春期性早熟。,,,,"密闭,避光保存",http://www.baiji.com.cn/goods-9508.html,
170229,6172,,达霏欣,米诺地尔搽剂,搽剂,60ml:3g(5%),国药准字H20060626,皮肤科,皮肤科-脱发用药,158,165,山西振东安特生物制药有限公司,RX处方登记,米诺地尔,用于治疗男性型脱发和斑秃。,局部外用：每次1ml（米诺地尔20mg，约 喷），涂于头部患处，从患处的中心开始涂抹，并用手按摩3～5分钟，不管患处的大小如何，均使用该剂量。每天的总量不得超过2ml。本品应在头发和头皮完全干燥时使用。使用本品后，应清洗双手。,1.本品仅限于头皮局部使用，不能口服或将本品涂于身体的其他区域。  2.本品对头皮有瘢痕或损伤的部位无效。  3.尽管没有证据显示外用本品可导致全身作用，但部分米诺地尔会被皮肤吸收，并可能存在心动过速、心绞痛或增强由胍乙啶引起的直立性低血压。所以原有心脏病病史的患者应当意识到使用本品可能使病情恶化。  4.使用本品时，应注意观察由米诺地尔引起的全身作用的一些征兆。一旦发生全身作用或严重的皮肤病反应，患者应停止使用本品，并与医生联系。  5.本品可能会灼伤和刺激眼部。如发生药液接触敏感表面（眼，擦伤的部位，黏膜）时，应当用大量的冷水冲洗该区域。  6.18岁以下儿童、孕妇、哺乳期妇女及65岁以上老年人慎用本品，若需使用时应医师或药师指导。  7.本品不可过量使用，如使用过量或发生严重不良反应时应立即就医。  8.对本品过敏者禁用，过敏体质者慎用。  9.本品性状发生改变时禁止使用。  10.请将本品放在儿童不能接触的地方。  11.儿童必须在成人监护下使用。  12.如正在使用其他药品，使用本品前请咨询医师或药师。,本品临床上常见的不良反应是头皮的轻度皮炎。偶有报道使用本品后可有下列不良反应，但其与使用的因果关系尚不明确。这些不良反应包括刺激性皮炎（红肿、皮屑和灼痛），非特异性过敏反应，风团，过敏性鼻炎，面部肿胀，过敏，气短，头痛，神经炎，头晕，晕厥，眩晕，水肿，胸痛，血压变化，心悸和脉搏频率变化。,密封,http://www.baiji.com.cn/goods-6172.html,http://imgcdn.baiji.com.cn/images/201403/thumb_img/6172_thumb_G_1395885611562.jpg
220167,7534,,迈之灵片,强力脉痔灵,片剂,150mg*20片,注册证号Z20090001,心脑血管,心脑血管系统-静脉炎和静脉曲张用药,50,52.4,CESRA-ARZNEIMITTEL GMBH﹠CO. KG,RX处方登记,含有欧洲马栗树籽提取物150mg。按无水七叶皂苷素计算，相当于30mg三萜糖苷。,各种原因所致的慢性静脉功能不全、静脉曲张、深静脉血栓形成及血栓性静脉炎后综合症。,饭后口服。成人每日二次，早、晚各一次，每次一至二片。病情较重或治疗初期，每日二次，每次二片，或遵医嘱服用。二十天为一疗程。适合长期服用。,药片应完整服下；有效日期后不应服用；药品勿置于儿童可及之处。,极个别情况下出现轻微胃肠道不适，此时并不需要停止治疗，建议与饭同食。,密封，置阴凉处,http://www.baiji.com.cn/goods-7534.html,
221469,8779,,迈之灵片,迈之灵片,片剂,150mg*40片,注册证号Z20090001,心脑血管,心脑血管系统-静脉炎和静脉曲张用药,96,102,德国礼达大药厂,RX处方登记,含有欧洲马栗树籽提取物150mg。按无水七叶皂苷素计算，相当于30mg三萜糖苷。,1.各种原因所致的慢性静脉功能不全、静脉曲张、深静脉血栓形成及血栓性静脉炎后综合症。症状如：下肢肿胀、痉挛、瘙痒、灼热、麻木、疼痛、疲劳沉重感、皮肤色素沉着、郁血性皮炎、溃疡及精索静脉曲张引起的肿痛等。,,,,密封，置阴凉处,http://www.baiji.com.cn/goods-8779.html,http://imgcdn.baiji.com.cn/images/201309/thumb_img/8779_thumb_G_1378282166258.jpg
110922,6845,,迈普新,注射用胸腺法新,注射剂,"1.6mg,粉针剂",国药准字H20020545,肝病,肝病-免疫调节剂,149,149,成都地奥九泓制药厂,凭原处方销售,每瓶含胸腺肽α1 1.6mg，甘露醇14.4mg,慢性乙型肝炎。作为免疫损害病者的疫苗免疫应答增强剂。免疫系统功能受到抑制者，包括接受慢性血液透析和老年病患，本品可增强病者对病毒性疫苗，例如流感疫苗或乙肝疫苗的免疫应答。,用前每瓶胸腺肽α1（1.6mg）以1ml注射用水溶解后立即皮下注射（不应作肌注或静注）。  治疗慢性乙型肝炎的推荐剂量：每次1.6mg，每周2次，两次相隔3-4天。连续给药6个月（共52针），其间不应间断。,1.当用来治疗慢性乙肝时，肝功能试验，包括血清ALT，白蛋白和胆红素应在治疗期间作定期评估，治疗完毕后应检测乙肝e抗原  (HBeAg)，表面抗原HBsAg，HBV-DNA和ALT酶，亦应在治疗完毕后2、4和6个月检测，因为病人可能在治疗完毕后随访期内出现应答。  2．本品应在医师指导下应用。如患者自行在医院外使用，应注意注射器具的消毒和处理。,"胸腺肽α1的耐受性良好。部分患者可有注射部位不适。慢性乙肝患者接受本品治疗时，可能出现ALT水平暂时波动至基础值两倍以上,此时通常应继续使用,除非有肝衰竭的症状和预兆出现。",2-8C,http://www.baiji.com.cn/goods-6845.html,http://imgcdn.baiji.com.cn/images/pic14/100/110922_1_2.jpg
111775,6897,,运德素,重组人干扰素α1b注射液,注射剂,30ug：1ml,国药准字S20010007,肝病,肝病-抗病毒药物,46.4,46.4,北京三元基因工程有限公司,凭原处方销售,重组人干扰素α1b,适用于慢性乙型肝炎、慢性丙型肝炎、慢性粒细胞白血病、尖锐湿疣、慢性宫颈炎、毛细胞白血病、疱疹性角膜炎等疾病。,"慢性乙型肝炎：运德素30微克(300万单位）或50微克(500万单位）肌肉或皮下注射。每天一次，连用四周后改为隔日一次，用十周后，酌情延长间隔时间，总疗程3－5个月。  慢性丙型肝炎：用药剂量及方法同慢性乙型肝炎，但疗程可延长至6个月。  慢性粒细胞白血病：运德素10微克(100万单位)肌肉或皮下注射，每天一次，第二周后改为 30 微克(300万单位)肌肉或皮下注射，每天一次，总疗程3-6个月。  　　尖锐湿疣：运德素10微克(100万单位），用注射用水或生理盐水0.5-1.0毫升稀释，均匀注射于各患处基底部，隔日注射，连续3周，共注射9次, 不能采用此法时可行肌肉注射。  慢性宫颈炎：运德素10微克(100万单位）局部敷用，每周2次，连续3周。  肿瘤：视病种及病情而异，开始时可皮下或肌肉注射30微克（300万单位），每日或隔日注射，疗程视病情而定。如病人未出现病情迅速恶化或严重的不良反应，应在适当剂量下继续用药。",1. 凡有明显过敏体质，特别是对抗菌素有过敏者，本品应慎用。必须使用时，应先作皮试(1:100稀释，皮内注射)，阴性者方可使用；在使用过程中如发生过敏反应，应立即停药，并给予相应治疗。  2. 使用前应仔细检查药瓶，有裂缝、破损者不能使用；本品加注射用水溶解后为无色或浅黄色透明液体，如遇有混浊、沉淀等现象，不宜使用。   3. 儿童患者(特别是幼年儿童)使用时，应十分谨慎，应在儿科医生严密观察下使用。  4. 安眠药及镇静剂与本品合并使用时，应在医生指导下使用。   5. 在治疗肿瘤时，本品可与其他抗肿瘤药物联合应用，但必须在医生指导下使用。  6. 孕妇用药应在医生指导下进行。,最常见的是发热、疲劳等反应，常在用药初期出现，多为一次性可逆性反应；其他可能存在的不良反应有头痛、肌痛、关节痛、食欲不振、恶心等；少数病人可能出现颗粒白细胞减少，血小板减小等血象异常，停药后可恢复。如出现上述患者不能忍受的严重的不良反应时，应减少剂量或停药，并给予对症治疗。,2-8C,http://www.baiji.com.cn/goods-6897.html,
111777,6898,,运德素,重组人干扰素α1b注射液,注射剂,50UG：1ML,国药准字S20010008,肝病,肝病-抗病毒药物,68,68.6,北京三元基因工程有限公司,凭原处方销售,重组人干扰素α1b,适用于慢性乙型肝炎、慢性丙型肝炎、慢性粒细胞白血病、尖锐湿疣、慢性宫颈炎、毛细胞白血病、疱疹性角膜炎等疾病。,"　　 慢性乙型肝炎：运德素30微克(300万单位）或50微克(500万单位）肌肉或皮下注射。每天一次，连用四周后改为隔日一次，用十周后，酌情延长间隔时间，总疗程3－5个月。  　　慢性丙型肝炎：用药剂量及方法同慢性乙型肝炎，但疗程可延长至6个月。  　　慢性粒细胞白血病：运德素10微克(100万单位)肌肉或皮下注射，每天一次，第二周后改为 30 微克(300万单位)肌肉或皮下注射，每天一次，总疗程3-6个月。  　　尖锐湿疣：运德素10微克(100万单位），用注射用水或生理盐水0.5-1.0毫升稀释，均匀注射于各患处基底部，隔日注射，连续3周，共注射9次, 不能采用此法时可行肌肉注射。  　　慢性宫颈炎：运德素10微克(100万单位）局部敷用，每周2次，连续3周。  　　肿瘤：视病种及病情而异，开始时可皮下或肌肉注射30微克（300万单位），每日或隔日注射，疗程视病情而定。如病人未出现病情迅速恶化或严重的不良反应，应在适当剂量下继续用药。",1. 凡有明显过敏体质，特别是对抗菌素有过敏者，本品应慎用。必须使用时，应先作皮试(1:100稀释，皮内注射)，阴性者方可使用；在使用过程中如发生过敏反应，应立即停药，并给予相应治疗。  2. 使用前应仔细检查药瓶，有裂缝、破损者不能使用；本品加注射用水溶解后为无色或浅黄色透明液体，如遇有混浊、沉淀等现象，不宜使用。   3. 儿童患者(特别是幼年儿童)使用时，应十分谨慎，应在儿科医生严密观察下使用。  4. 安眠药及镇静剂与本品合并使用时，应在医生指导下使用。   5. 在治疗肿瘤时，本品可与其他抗肿瘤药物联合应用，但必须在医生指导下使用。  6. 孕妇用药应在医生指导下进行。   ,最常见的是发热、疲劳等反应，常在用药初期出现，多为一次性可逆性反应；其他可能存在的不良反应有头痛、肌痛、关节痛、食欲不振、恶心等；少数病人可能出现颗粒白细胞减少，血小板减小等血象异常，停药后可恢复。如出现上述患者不能忍受的严重的不良反应时，应减少剂量或停药，并给予对症治疗。,2-8C,http://www.baiji.com.cn/goods-6898.html,http://imgcdn.baiji.com.cn/images/pic18/100/111777_1_1.jpg
